"Manufacturer Part Number","Manufacturer","SymbolName","SymbolLibrary","FootprintName","FootprintLibrary","Package","Voltage Rating","Dielectric","Capacitance","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","ComponentLink1Description","ComponentLink1URL"
"CC1812KKX7RCBB472","YAGEO","__template_cap","symbols/capacitor.SchLib","C1812","footprints/capacitor.PcbLib","1812","1kV","X7R","4.7n","","","LCSC","C326696","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1811141241_YAGEO-CC1812KKX7RCBB472_C326696.pdf"
"1206B472K202NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","2kV","X7R","4.7n","","","LCSC","C41017","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B472K202NT_C41017.pdf"
"1210B472K202NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","2kV","X7R","4.7n","","","LCSC","C32592","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B472K202NT_C32592.pdf"
"FV43X472K202EFG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C1812","footprints/capacitor.PcbLib","1812","2kV","X7R","4.7n","","","LCSC","C382194","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_PSA-Prosperity-Dielectrics-FV43X472K202EFG_C382194.pdf"
"FV55X472K202EFG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C2220","footprints/capacitor.PcbLib","2220","2kV","X7R","4.7n","","","LCSC","C692324","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409271633_PSA-Prosperity-Dielectrics-FV55X472K202EFG_C692324.pdf"
"0402B502K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","X7R","5n","","","LCSC","C967567","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402B502K500NT_C967567.pdf"
"0603B502K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","5n","","","LCSC","C1625","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B502K500NT_C1625.pdf"
"0805B502K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","5n","","","LCSC","C1748","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B502K500NT_C1748.pdf"
"GCM1885C1H512JA16D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","C0G","5.1n","","","LCSC","C3884201","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2308111759_Murata-Electronics-GCM1885C1H512JA16D_C3884201.pdf"
"GRM2195C1H512JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","C0G","5.1n","","","LCSC","C710948","Datasheet","https://datasheet.lcsc.com/lcsc/2308111642_Murata-Electronics-GRM2195C1H512JA01D_C710948.pdf"
"0603B512K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","5.1n","","","LCSC","C1587","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B512K500NT_C1587.pdf"
"0805B512K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","5.1n","","","LCSC","C1750","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B512K500NT_C1750.pdf"
"GRM033R61A562KA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","10V","X5R","5.6n","","","LCSC","C2171618","Datasheet","https://datasheet.lcsc.com/lcsc/2308111716_Murata-Electronics-GRM033R61A562KA01D_C2171618.pdf"
"CC0402JRX7R7BB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","16V","X7R","5.6n","","","LCSC","C541448","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272300_YAGEO-CC0402JRX7R7BB562_C541448.pdf"
"C0805C562K4HACAUTO","KEMET","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","16V","X8R","5.6n","","","LCSC","C2206680","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C0805C562K4HACAUTO_C2206680.pdf"
"C0603C562J3GACTU","KEMET","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","25V","C0G","5.6n","","","LCSC","C2240911","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C0603C562J3GACTU_C2240911.pdf"
"GCM155R71E562KA37D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","25V","X7R","5.6n","","","LCSC","C2941943","Datasheet","https://datasheet.lcsc.com/lcsc/2201121900_Murata-Electronics-GCM155R71E562KA37D_C2941943.pdf"
"GRM1555C1H562JE01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","C0G","5.6n","","","LCSC","C2976066","Datasheet","https://datasheet.lcsc.com/lcsc/2202221130_Murata-Electronics-GRM1555C1H562JE01D_C2976066.pdf"
"GRM1885C1H562JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","C0G","5.6n","","","LCSC","C440183","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_Murata-Electronics-GRM1885C1H562JA01D_C440183.pdf"
"GRM2195C1H562JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","C0G","5.6n","","","LCSC","C77067","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_Murata-Electronics-GRM2195C1H562JA01D_C77067.pdf"
"CC0603JRNPO9BN562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","NP0","5.6n","","","LCSC","C5182462","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2311211121_YAGEO-CC0603JRNPO9BN562_C5182462.pdf"
"CC0805JKNPO9BN562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","NP0","5.6n","","","LCSC","C576945","Datasheet","https://datasheet.lcsc.com/lcsc/2204271615_YAGEO-CC0805JKNPO9BN562_C576945.pdf"
"CC1206JRNPO9BN562","YAGEO","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","NP0","5.6n","","","LCSC","C527296","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2008061533_YAGEO-CC1206JRNPO9BN562_C527296.pdf"
"UMK105BJ562KV-F","Taiyo Yuden","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","X5R","5.6n","","","LCSC","C311703","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409301202_Taiyo-Yuden-UMK105BJ562KV-F_C311703.pdf"
"0201B562K500NT","FH (Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","50V","X7R","5.6n","","","LCSC","C3037635","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2206171645_FH--Guangdong-Fenghua-Advanced-Tech-0201B562K500NT_C3037635.pdf"
"CC0402KRX7R9BB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","X7R","5.6n","","","LCSC","C281760","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_YAGEO-CC0402KRX7R9BB562_C281760.pdf"
"CC0603KRX7R9BB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","5.6n","","","LCSC","C107095","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_YAGEO-CC0603KRX7R9BB562_C107095.pdf"
"CC0805KRX7R9BB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","5.6n","","","LCSC","C113862","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_YAGEO-CC0805KRX7R9BB562_C113862.pdf"
"TCC1206X7R562K500DT","CCTC","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","X7R","5.6n","","","LCSC","C282876","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_CCTC-TCC1206X7R562K500DT_C282876.pdf"
"0805B562K101NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","100V","X7R","5.6n","","","LCSC","C56078","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B562K101NT_C56078.pdf"
"CC0805KRX7RABB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","200V","X7R","5.6n","","","LCSC","C527234","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2007171236_YAGEO-CC0805KRX7RABB562_C527234.pdf"
"1206B562K201CT","Walsin Tech Corp","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","200V","X7R","5.6n","","","LCSC","C880816","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-1206B562K201CT_C880816.pdf"
"FM21X562K251PXG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","250V","X7R","5.6n","","","LCSC","C565659","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FM21X562K251PXG_C565659.pdf"
"CC1206KKX7RBBB562","YAGEO","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","500V","X7R","5.6n","","","LCSC","C3834562","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2311211121_YAGEO-CC1206KKX7RBBB562_C3834562.pdf"
"FV31X562K102ECG","PSA(Prosperity Dielectrics)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","1kV","X7R","5.6n","","","LCSC","C2915721","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2111161730_PSA-Prosperity-Dielectrics-FV31X562K102ECG_C2915721.pdf"
"C1210C562KDRACTU","KEMET","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","1kV","X7R","5.6n","","","LCSC","C2181428","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C1210C562KDRACTU_C2181428.pdf"
"GRM2195C1H622JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","C0G","6.2n","","","LCSC","C710949","Datasheet","https://datasheet.lcsc.com/lcsc/2308111642_Murata-Electronics-GRM2195C1H622JA01D_C710949.pdf"
"CC0805KRX7R9BB622","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","6.2n","","","LCSC","C1854166","Datasheet","https://datasheet.lcsc.com/lcsc/2201271130_YAGEO-CC0805KRX7R9BB622_C1854166.pdf"
"C0603X7R682KDTS","Darfon Elec","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","10V","X7R","6.8n","","","LCSC","C311863","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_Darfon-Elec-C0603X7R682KDTS_C311863.pdf"
"CC0402JRX7R7BB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","16V","X7R","6.8n","","","LCSC","C527003","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272300_YAGEO-CC0402JRX7R7BB682_C527003.pdf"
"GRM155B11E682KA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","25V","B","6.8n","","","LCSC","C471372","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2308111634_Murata-Electronics-GRM155B11E682KA01D_C471372.pdf"
"C0603C682F3GACTU","KEMET","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","25V","C0G","6.8n","","","LCSC","C2167820","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C0603C682F3GACTU_C2167820.pdf"
"GRM033R61E682KA12D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","25V","X5R","6.8n","","","LCSC","C2168279","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM033R61E682KA12D_C2168279.pdf"
"GRM033R71E682KE14D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","25V","X7R","6.8n","","","LCSC","C385027","Datasheet","https://datasheet.lcsc.com/lcsc/2109092030_Murata-Electronics-GRM033R71E682KE14D_C385027.pdf"
"GCM155R71E682KA37D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","25V","X7R","6.8n","","","LCSC","C710665","Datasheet","https://datasheet.lcsc.com/lcsc/2210190600_Murata-Electronics-GCM155R71E682KA37D_C710665.pdf"
"CC0603JRX7R8BB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","25V","X7R","6.8n","","","LCSC","C519525","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272233_YAGEO-CC0603JRX7R8BB682_C519525.pdf"
"GRM1555C1H682GE01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","C0G","6.8n","","","LCSC","C3856821","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2308111508_Murata-Electronics-GRM1555C1H682GE01D_C3856821.pdf"
"GRM1885C1H682JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","C0G","6.8n","","","LCSC","C162241","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1810311150_Murata-Electronics-GRM1885C1H682JA01D_C162241.pdf"
"GRM2195C1H682JA01D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","C0G","6.8n","","","LCSC","C77068","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2410010301_Murata-Electronics-GRM2195C1H682JA01D_C77068.pdf"
"CC0603JRNPO9BN682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","NP0","6.8n","","","LCSC","C513559","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2005142147_YAGEO-CC0603JRNPO9BN682_C513559.pdf"
"CC0805JKNPO9BN682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","NP0","6.8n","","","LCSC","C326913","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1811141353_YAGEO-CC0805JKNPO9BN682_C326913.pdf"
"CC1206JRNPO9BN682","YAGEO","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","NP0","6.8n","","","LCSC","C326672","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1811151646_YAGEO-CC1206JRNPO9BN682_C326672.pdf"
"0201B682K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0201","footprints/capacitor.PcbLib","0201","50V","X7R","6.8n","","","LCSC","C285015","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2107272240_FH--Guangdong-Fenghua-Advanced-Tech-0201B682K500NT_C285015.pdf"
"CC0402KRX7R9BB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0402","footprints/capacitor.PcbLib","0402","50V","X7R","6.8n","","","LCSC","C93654","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272231_YAGEO-CC0402KRX7R9BB682_C93654.pdf"
"0603B682K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X7R","6.8n","","","LCSC","C1631","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B682K500NT_C1631.pdf"
"0805B682K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","50V","X7R","6.8n","","","LCSC","C1755","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B682K500NT_C1755.pdf"
"1206B682K500NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","50V","X7R","6.8n","","","LCSC","C1879","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1206B682K500NT_C1879.pdf"
"GCM188R91H682KA37D","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","50V","X8R","6.8n","","","LCSC","C1864633","Datasheet","https://datasheet.lcsc.com/lcsc/2201271830_Murata-Electronics-GCM188R91H682KA37D_C1864633.pdf"
"CGA3EAC0G2A682JT000E","TDK","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","100V","C0G","6.8n","","","LCSC","C432944","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_TDK-CGA3EAC0G2A682JT000E_C432944.pdf"
"C3216C0G2A682JT000N","TDK","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","100V","C0G","6.8n","","","LCSC","C71300","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409302301_TDK-C3216C0G2A682JT000N_C71300.pdf"
"0603B682K101NT","FH (Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0603","footprints/capacitor.PcbLib","0603","100V","X7R","6.8n","","","LCSC","C81355","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0603B682K101NT_C81355.pdf"
"0805B682K101NT","FH(Guangdong Fenghua Advanced Tech)","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","100V","X7R","6.8n","","","LCSC","C313092","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B682K101NT_C313092.pdf"
"CC1206KRX7R0BB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","100V","X7R","6.8n","","","LCSC","C577236","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272300_YAGEO-CC1206KRX7R0BB682_C577236.pdf"
"CC0805KKX7RABB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","200V","X7R","6.8n","","","LCSC","C113846","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_YAGEO-CC0805KKX7RABB682_C113846.pdf"
"CGA4J3C0G2E682JT0Y0N","TDK","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","250V","C0G","6.8n","","","LCSC","C5213809","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2210261730_TDK-CGA4J3C0G2E682JT0Y0N_C5213809.pdf"
"C3216C0G2E682JT000N","TDK","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","250V","C0G","6.8n","","","LCSC","C694463","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_TDK-C3216C0G2E682JT000N_C694463.pdf"
"CC0805KKX7RYBB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","250V","X7R","6.8n","","","LCSC","C527227","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2005261832_YAGEO-CC0805KKX7RYBB682_C527227.pdf"
"C1206X682K251T","IHHEC(HOLY STONE ENTERPRISE CO. LTD)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","250V","X7R","6.8n","","","LCSC","C398255","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206X682K251T_C398255.pdf"
"C1206C682JCGACAUTO","KEMET","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","500V","C0G","6.8n","","","LCSC","C2182121","Datasheet","https://datasheet.lcsc.com/lcsc/2304140030_KEMET-C1206C682JCGACAUTO_C2182121.pdf"
"CC0805KRX7RBBB682","YAGEO","__template_cap","symbols/capacitor.SchLib","C0805","footprints/capacitor.PcbLib","0805","500V","X7R","6.8n","","","LCSC","C309494","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2409272231_YAGEO-CC0805KRX7RBBB682_C309494.pdf"
"C1206X682K501T","IHHEC(HOLY STONE ENTERPRISE CO. LTD)","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","500V","X7R","6.8n","","","LCSC","C398256","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1206X682K501T_C398256.pdf"
"CGA6M4C0G2J682JT0Y0N","TDK","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","630V","C0G","6.8n","","","LCSC","C342687","Datasheet","https://datasheet.lcsc.com/lcsc/2208230930_TDK-CGA6M4C0G2J682JT0Y0N_C342687.pdf"
"CGA5H4NP02J682JT0Y0N","TDK","__template_cap","symbols/capacitor.SchLib","C1206","footprints/capacitor.PcbLib","1206","630V","NP0","6.8n","","","LCSC","C5139553","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/2208240930_TDK-CGA5H4NP02J682JT0Y0N_C5139553.pdf"
"GRM32Q7U2J682JW31L","Murata Electronics","__template_cap","symbols/capacitor.SchLib","C1210","footprints/capacitor.PcbLib","1210","630V","U2J","6.8n","","","LCSC","C162516","Datasheet","https://wmsc.lcsc.com/wmsc/upload/file/pdf/v2/lcsc/1810250910_Murata-Electronics-GRM32Q7U2J682JW31L_C162516.pdf"
